ngram,frequency
ORR,0.02340337072958665
AYA,0.023313855392622967
LOR,0.023290458806903246
TTL,0.02327749709841452
HON,0.02324953817847944
SAB,0.0232238721239449
NHA,0.02322157925854437
LDB,0.02319362033860929
LIV,0.023189947074651288
EDR,0.023175909123219457
SEO,0.02316769692163183
OAD,0.023158572253201143
RMO,0.023158174511243905
DLE,0.0231359945479816
ECR,0.02311194285786173
UDI,0.023095518454686468
GON,0.023070764866995
ALF,0.023062271906378728
DIE,0.02305707786434896
RWA,0.023052304960862132
LST,0.023030335566871306
LIG,0.023006611428951503
RID,0.023004622719165334
RMI,0.02299891395224972
OFE,0.022996199948306224
URC,0.022994141048762885
SIC,0.022966205525413536
APE,0.02296344472829861
AYI,0.022918687059816766
BOT,0.022902800778113075
EYE,0.022893676109682383
FRI,0.022876900757721332
ILA,0.02285963407746017
RYO,0.022835114455625898
ADO,0.022812349577720603
ALM,0.022781466084570566
SAG,0.022726764867157842
NWI,0.02270444452438122
WED,0.02267080023411625
NNO,0.022644689644453042
ABI,0.022638676721923066
RVE,0.0225311460139552
EES,0.022520219808424082
AKI,0.022488494038188128
FIE,0.022414209878527998
BOR,0.022408992439912487
DOU,0.022385595854192766
EEP,0.02238482376686401
DIF,0.022360959249429893
TET,0.02231266869650437
ORP,0.02225972222302063
ITO,0.02224591823744599
AYT,0.02224259592227379
ONH,0.022234781462643398
OBA,0.022222872600512058
TUD,0.022219854440954208
VIE,0.022197417115249
NYO,0.022194398955691162
SBU,0.022166557018684682
DIC,0.022143511381750743
DRI,0.022102894908941288
OFO,0.022090096976552596
OAN,0.022057318359959263
RYA,0.022027768472195248
RUS,0.0220149003500494
XPE,0.022012911640263217
NCA,0.02200465264550416
NVE,0.022003482816218167
ILY,0.021999318223960045
HOT,0.02199487287267331
NAG,0.021977769968512195
UTS,0.02195205712080621
LRE,0.021914575790483202
RAP,0.02190641038206701
ECL,0.021892161861363703
DSE,0.02188766971690552
OUP,0.021875058957202584
LEO,0.021861629316999462
UPP,0.02182833597552029
ROA,0.02182236984616176
NAD,0.021811396847459204
BUS,0.021803020869771542
NTW,0.021783742083138484
ALP,0.021775038553250747
URR,0.021754753713431742
YFO,0.02170964509616411
OMO,0.021696472818403898
ONM,0.02168634209678726
NTU,0.02166254776911029
OWS,0.021660582455909842
IFF,0.02162244602118668
RSW,0.021593504444651367
ASW,0.02159165611437952
ASN,0.021570692773574644
HAP,0.021569710116974408
CCE,0.02156105338025812
CRO,0.021525046034835453
IER,0.021521747116248973
CCO,0.021488032636226843
CAP,0.021473409770152007
LEV,0.021467841382750718
TSW,0.021432184986113854
KEN,0.021414473770724012
OKE,0.021396832745091344
OWT,0.02137746037211541
ASM,0.02136838249685616
NGM,0.021277650537435053
CTS,0.021258371750802002
NOU,0.02125153994777184
PUT,0.02123113812502423
REB,0.02123060000355268
TTA,0.021227160705451883
EDM,0.021226809756666083
LIO,0.021187246130214023
NEY,0.02114419641248972
ONB,0.02112126775848439
SFI,0.021115792957425973
TAG,0.02105493843796896
EEM,0.021051358760353845
UMB,0.021032828664463817
CRA,0.02099813152784145
ANU,0.020996540560012517
SWO,0.02096408949561926
WEV,0.020919448810066008
EIG,0.02091830237736575
SSH,0.020913786836321842
EUS,0.02090185457760478
EYO,0.0208984386760897
SIM,0.020884260345143547
GLE,0.020848954897292483
ROC,0.02083676527613249
CIE,0.020806162542011092
LOG,0.02077387525371787
REH,0.02076641174287328
WTH,0.02076636494970184
SLO,0.020748396371869086
EER,0.02072448506126353
IFT,0.020720811797305533
HEV,0.02071601549723298
FIT,0.020709768608845814
TUA,0.020701533010672468
EPU,0.020664706784749607
GOV,0.02065349982018987
GOT,0.0206285122666412
CIN,0.020623645776811497
INW,0.020617094732809968
INP,0.02060640249313606
WES,0.020599640879863056
AGO,0.02054863632299405
AMS,0.020529357536360992
SAP,0.020527275240231936
ITU,0.020460571574344992
OAC,0.020449926127842515
OPP,0.020436613470568
ETU,0.0204253597128368
WAT,0.02042072718886429
SUS,0.020420235860564184
LAI,0.0203946399957868
ARN,0.02037751369503996
EEA,0.020371243410067068
ITC,0.020363171587993764
ISR,0.02034136597010297
TCA,0.020340968228145746
RLD,0.0203343937875585
ALR,0.02029438562597776
ASK,0.020264812341628028
CTU,0.02022012486290335
LTO,0.020218323325802933
OGE,0.020203372907528026
OOT,0.02020185212945624
EAP,0.020167646321134
PTI,0.02013198992449713
EDP,0.020130188387396723
FEA,0.020108429562677367
FIL,0.02010272079576176
TWH,0.020079347606627745
NGU,0.020074106771426525
EMS,0.02001636399787024
VEB,0.020011520904626254
UIL,0.020006958570410908
MOT,0.019979397392433068
ROO,0.01997567733530364
RPR,0.01997155953621696
RLI,0.019962271091686225
MPO,0.01992041459983363
ISB,0.01990019994977179
ELF,0.019891917558427005
DFR,0.019890583953040986
SEI,0.019884477444168134
OON,0.019883190631953547
SLE,0.019880804180210133
MOU,0.019855863419832902
NEV,0.019852821863689342
NEC,0.019837871445414438
CLO,0.01983592952879969
IEL,0.019831507574098666
LOT,0.019829425277969607
USA,0.01981178425233693
APR,0.019736002711190737
EDC,0.019724865936388145
RER,0.019710664208856272
LEI,0.0197102196737276
FRA,0.019706078478055205
WEA,0.019687150640207943
NEN,0.0196828222718498
ALW,0.01968109092450654
ESB,0.019660525325658897
BAR,0.01965818566708692
EYA,0.01963488266771008
NEI,0.019591692570471456
NSW,0.019571337540895288
ELP,0.019552362909876598
OLA,0.019525994957770448
EAK,0.019498199813935427
FEN,0.01948902835233329
ESN,0.019487928712804463
RYT,0.0194867822801042
ORH,0.019426302106018697
ANB,0.019411000738958
LSA,0.019382035765836973
FAR,0.0193355701465976
GIV,0.01933493843878316
PIC,0.019312922251620897
CEP,0.019306534983719408
TOE,0.0192804243940562
DPR,0.019245048756447967
RIM,0.019244791394005048
EAB,0.019243036650076067
PAC,0.0192284839737584
LTI,0.019111196889545403
HOF,0.019083471935467528
ASU,0.019062227835634007
SAF,0.019059701004376282
EWS,0.01905237787304601
STW,0.01901613656176615
EEX,0.01901281424659395
ATM,0.01900717566943549
MPE,0.01895022837979368
TBA,0.018910781736270213
TEE,0.018901352912225163
INB,0.018899013253653202
EAV,0.018895854714581026
DWH,0.018868621088803265
NOM,0.018808679036189317
MUN,0.018801543077544804
ENH,0.018783340533854852
RRO,0.01874155423175941
PET,0.01873474582531498
NSP,0.0187295517832852
MTO,0.0187281245915563
AGR,0.01872683777934171
LEW,0.01871628591918212
RHA,0.01871474174452461
LVE,0.018703066848250467
ALB,0.01864780411278048
ODO,0.01864492633273694
TUN,0.0185558087377305
LWA,0.01855049771277212
GUE,0.01855000638447201
DCA,0.018507424598462104
RAR,0.01850648873503332
RWH,0.01849429911387333
PAI,0.018480495128298694
HOP,0.018476073173597667
ROG,0.01847555844871184
NFR,0.01846657415979546
FAL,0.01844834821951979
ONN,0.01844430061019028
INL,0.018385645369790923
SEP,0.01838290796926172
BAT,0.018365313736800483
SMI,0.01836248274992839
VEM,0.01832472066057675
CUS,0.018294773030855496
EPI,0.018273645913950583
WAL,0.018270159822678343
DSH,0.01825221464143131
LAB,0.01825162972678832
THC,0.0182418733505432
APO,0.018230432420126244
AAN,0.0182033391738628
ODI,0.018203081811419882
FOL,0.018198659856718848
GOF,0.01818179091841493
SQU,0.018134436228918204
SFA,0.01811249023151309
BUR,0.01809405372196595
NAC,0.018063287211744508
RGA,0.01804178574946809
VIL,0.017983130509068718
NGD,0.01797540963578121
OCI,0.017961137718492174
HIR,0.017956668970619708
RHE,0.017952785137390233
USS,0.01794242044991639
EFU,0.017942116294302042
YWI,0.017938560013272643
ESM,0.017930628570713654
YWA,0.017920965780811406
NPR,0.017914695495838514
UME,0.017895065760419666
ODA,0.017879202875301686
OSA,0.017816804181187175
DRO,0.0177855229460799
GHE,0.01777302916930556
GHI,0.017753235657786675
OPR,0.01775031108457171
VAN,0.01773734937608298
LDS,0.017735688218496883
KAN,0.017721322714864964
BEG,0.017702605446289186
RPO,0.017689901100243377
ORW,0.01767808582445491
ISD,0.01766765094722391
DMI,0.017664071269608794
GOI,0.01764703855520483
FUN,0.017627806561743214
OAR,0.01761772263329801
OFR,0.017597227224207528
ONP,0.017571257014058633
RIB,0.017562179138799375
IDI,0.017560167032427482
RWI,0.01755923116899869
LOP,0.01753351832129271
HTO,0.017525797448005195
EDD,0.01752324722016175
STP,0.01749315921092618
MAG,0.017480057122923134
SNE,0.01747848955167991
SEM,0.01747313173355009
ERU,0.017444424122871987
ADT,0.017440446703299632
BUI,0.017395899604089268
MMI,0.017391758408416873
ALK,0.017346298842363446
GAL,0.01734344445890564
IBL,0.01732760497037339
OPU,0.01730848995984037
ALD,0.01730320233146771
OAL,0.017291293469336368
YSA,0.01728687151463534
TSC,0.017273605650532254
IDT,0.017250021892126766
PLI,0.01723259143576557
MUC,0.017178779288610196
NUM,0.017161278642491836
SBA,0.0171611148663918
NEL,0.01713783526360067
NIA,0.01712510752096914
ENU,0.017109291429022604
RUC,0.01709490252880497
LYO,0.017058357061910757
STM,0.017056391748710303
BRE,0.01705545588528151
TOI,0.017038867706006215
ESD,0.017019659109130326
DMO,0.01701748322665839
RYI,0.017005691347455647
OTS,0.017003492068397994
SDA,0.01698912656476608
VOL,0.016964396373660328
DAM,0.016963109561445745
ACA,0.01692967584045225
RBE,0.016921065896907398
PUL,0.016914608439248746
WON,0.016909016655261733
EXA,0.01689909650291657
YED,0.016895984757015845
LSE,0.016884660809527496
ACI,0.016880589803612258
STC,0.016876916539654268
OFW,0.016869336045881072
LIM,0.016859579669635947
ATL,0.016857333597406855
AIS,0.016854759972977685
FLO,0.016841704678146076
CEL,0.01683503665121595
RNO,0.01683049771358632
CHT,0.01680125198143666
STY,0.016772942112715794
BOO,0.016762296666213317
AUG,0.01675916152372687
RYS,0.016756283743683348
UPT,0.01673211507063487
SEX,0.01669964060965589
SPL,0.016694891102754784
RTY,0.01668927592218205
EVA,0.016668359374548608
YSI,0.016648846622058358
OFB,0.016616231781565047
LDR,0.016585184512314975
UIT,0.0165780953468419
CLI,0.016574305099955302
MEI,0.016572433373097724
IOR,0.016565367604210367
DOE,0.016550253409835423
IRA,0.016537385287689572
LYW,0.01653460109398893
IGI,0.016530296122216497
SIV,0.01652180316160024
NAB,0.01648708262839216
LAW,0.016452806630312757
TPR,0.016445553688739643
LDA,0.016436288640794633
AYO,0.01636572453826393
RKI,0.016364344139706468
IDN,0.01635185036293213
NIO,0.016339730931529312
IVA,0.016338327136386128
TYA,0.01632754131036934
PHO,0.016312988634051666
COA,0.0163081689373934
ILT,0.016307841385193318
CHR,0.016305969658335744
NDG,0.016296283471847778
PHI,0.01625215751118037
EFF,0.01624420267203566
EYW,0.016239429768548846
RAF,0.016233487035776026
YIS,0.016225181247845527
ASR,0.016211236882756566
NOV,0.016206136427069667
LYB,0.016205294149983757
AUT,0.016202018627982994
NAP,0.01619867291622507
FEE,0.01618772331410824
NDN,0.016182225116464104
GFO,0.016172164584604614
SUB,0.01608080091736909
SKI,0.016079724674425977
NTY,0.01606811996790899
ASF,0.016047039644175514
OOR,0.016035645506930006
AFF,0.01601274024951039
ENN,0.016010728143138496
SDI,0.016000106093221743
HUR,0.01599835134929276
STL,0.0159663682166139
LYC,0.01595717335842604
DIR,0.015949897020267206
CUT,0.015915480642673483
WEN,0.015882397870465793
AFE,0.01586253416918974
DNE,0.015848355838243587
KTH,0.01584627354211453
PLO,0.015825848322781208
RAB,0.01579484784670257
NFI,0.01578614431681483
YMA,0.015779055151341752
OFL,0.015758208793465477
UNG,0.015748195054777432
ANW,0.01570624497658196
TMO,0.01569658218667971
ENW,0.015672343323874068
GAS,0.01565362605529829
TSS,0.01562962115834985
JEC,0.015604399638943984
FOO,0.015590057531897787
GIS,0.015582617417638915
VAT,0.015577072426823341
LEY,0.01557035760672178
TNE,0.015565818669092155
USH,0.015550447112274286
RNM,0.01554179037555799
TSP,0.015538046921842838
NSC,0.015532291361755785
GEA,0.015522815744539287
DIV,0.015521107793781753
SAD,0.01550840344773594
DSI,0.015504472821335023
FCO,0.015501922593491575
OPO,0.015471974963770322
FHI,0.01546371596901126
EDL,0.015445162476535513
YOR,0.015433698149532844
YCA,0.015422280615701616
IEV,0.01539151410548018
YWE,0.015376329721348076
OMB,0.01537413044229042
IRD,0.015366737121202984
BIG,0.01535185689268524
TIF,0.015344978296483635
DLI,0.015334005297781087
RHI,0.015314820097490914
RCA,0.015313041956976211
GHA,0.015292218995685654
PTH,0.015254456906334011
SGO,0.015245753376446274
YWH,0.015241635577359603
AVA,0.015216460851125168
SIB,0.015191964625876618
GWI,0.015166555933785
SUM,0.015165900829384842
ATP,0.01515825014585449
LEB,0.015142901985622343
TSU,0.015136350941620825
CKI,0.015118195191102317
FEC,0.015111176215386397
NCR,0.015099197163497897
RLE,0.01509470501903971
SME,0.015063657749789633
CIS,0.015056966326273787
TDO,0.015053246269144352
OLU,0.015049339039329163
KEA,0.015039933611869826
IEW,0.01502598924678087
YSE,0.015025240556037838
MOD,0.01502058463547961
UCE,0.015020280479865257
FAI,0.014999434121988977
NIG,0.014991783438458629
TYE,0.014967310609795791
TLI,0.014940123777189469
TSF,0.014936824858602987
RBA,0.014908468196710668
DOR,0.014906292314238742
ABA,0.014880766639218519
ENB,0.014877397530874878
BLA,0.014875268441574382
RSC,0.014872039712745058
THH,0.014865161116543459
MPI,0.014853111874897799
ADS,0.014817970203146767
MMU,0.014814788267488891
POW,0.014814273542603054
LFO,0.014799557090185343
GST,0.014768720390206741
ASD,0.014758730048104417
EGU,0.014727986934468697
SNT,0.014684235319172808
TNO,0.014657235659252235
ADV,0.014640436910705473
IET,0.014639945582405356
BYA,0.014634494177932658
NVI,0.014630352982260267
AHA,0.014614045562013619
OFD,0.014569592049146134
COV,0.01455284009377081
POP,0.014547435482469557
RRA,0.014534450377395104
NLI,0.014523875120649787
LTE,0.014521020737191982
UCA,0.014519640338634517
DWE,0.014508643943346246
TEI,0.014505906542817037
NUE,0.014489973467941899
FLA,0.014489973467941899
SDO,0.014470905250580325
RIL,0.014469010127137024
IRO,0.0144677935046796
IAM,0.014443063313573846
TEV,0.014440981017444787
ESL,0.014436512269572325
MPR,0.014416040257067558
EDG,0.014384642039031687
MEW,0.014379775549201987
ICO,0.014364053043598324
YAL,0.014354904978581912
YLE,0.014324489417146268
NTF,0.014287967346837772
STB,0.014287920553666332
LYD,0.014277181520820975
EFT,0.014266138332361266
ORB,0.014262043929860312
HTE,0.014259353322502544
CEM,0.014250743378957683
BEN,0.014241337951498357
YAS,0.01423043514255296
KEE,0.01422989702108141
NTC,0.014220702162893553
NTB,0.014195527436659125
UNE,0.014181793640841647
NEM,0.014175476562697319
EOU,0.014151588648677474
OUC,0.014121781398470541
PPL,0.014112048418811137
THU,0.014100069366922638
TEX,0.014066308093729071
ICU,0.014045976460738623
RDO,0.014041858661651951
SEW,0.01403928503722278
SUL,0.014028826763406064
OSP,0.014027773917048677
EXC,0.01400762945674399
OTB,0.01397845391435149
GNE,0.013975716513822279
IDS,0.013975225185522166
KIL,0.013956461123774952
LOV,0.013948272318773042
SYS,0.01394066842841413
IMS,0.013918090723194594
NIV,0.013910697402107156
OOM,0.01390746867327784
STF,0.013894647344303424
IRC,0.013885101537329775
OHI,0.013880515806528708
NMO,0.013875181384984607
ASL,0.013871601707369494
ONV,0.01386687559705411
TDE,0.013848883622635632
OCE,0.013800873828738756
EBI,0.013795539407194655
PTO,0.013784847167520741
LDH,0.01376154416814389
YPE,0.013733164109665862
NIE,0.013696220900814411
NSF,0.013678439495667421
ELT,0.01367067182920847
IBE,0.013664424940821299
FIG,0.013654691961161898
NPA,0.013645988431274151
FAT,0.013638595110186722
LYM,0.01363567053697175
TYT,0.013633213895471185
TYP,0.013632418411556714
DNT,0.013631763307156557
LUE,0.013630570081284857
URO,0.013615572869838513
OWH,0.013588081881617831
OHE,0.013577225865843876
BLO,0.013568990267670531
WRI,0.013552799830352482
HTS,0.013521191043045128
RKS,0.01348597918153694
DEO,0.013462886751431565
HRI,0.013451679786871814
SOT,0.013449550697571321
LYR,0.013429453030438075
DUS,0.013408723655490397
AYB,0.013405050391532395
CHU,0.013382145134112787
TFR,0.013356970407878357
WOM,0.01333689613733083
YDE,0.013331374543100977
BIN,0.013324215187870737
REQ,0.013320892872698534
GGE,0.013313476155025383
MEL,0.013291530157620279
FFO,0.013280229606717648
ARB,0.013273959321744763
SOP,0.01326822715824343
UMA,0.013258166626383943
VIO,0.013240876549537066
INR,0.013231517915249177
RTU,0.013230582051820388
ROR,0.013219515466774957
TAF,0.013219492070189236
DAB,0.013209384745158313
MEE,0.013204611841671494
LEE,0.013197148330826896
INJ,0.013194598102983441
MSE,0.013191065218539768
VEI,0.013181589601323276
BED,0.013178267286151077
BIT,0.013177963130536723
HEK,0.013174874781221715
URY,0.013174664211950236
PPR,0.013156765823874643
TEP,0.013140130851427918
DAC,0.01312103923748062
MAC,0.013112990811993028
ACR,0.013111259464649775
MMA,0.01310442766161962
ENR,0.013099654758132795
UTW,0.013099514378618471
ONR,0.013099257016175555
NJU,0.013096004890760514
EYS,0.013078176692442081
FAS,0.013076726104127457
KTO,0.013054241985250794
ORF,0.013049188322735336
PTE,0.013036694545961002
CID,0.013035548113260735
YSH,0.013033395627374522
VAR,0.012984917901763244
SAW,0.012966621771730417
EAF,0.012950548317340962
TLA,0.012935621295651777
CKA,0.01293534053662314
SIA,0.012935223553694544
OBL,0.012930941978507826
UEN,0.01292799400870715
RSU,0.012922916949605965
OKI,0.012886909604183303
UAT,0.012884780514882808
UET,0.012881926131424998
AJO,0.01287446262058041
COS,0.012840865123486879
CKT,0.01282715472425512
CHW,0.012800131667748831
OAS,0.012799897701891636
LLH,0.012796130851590759
SBO,0.01278050193232998
FEW,0.012779402292801154
MST,0.012770277624370458
SCU,0.012768616466784358
BOA,0.012763258648654541
RRY,0.01274157001369235
EEV,0.012736422764834008
LMA,0.01271288579959997
LYF,0.012698450106210894
VEH,0.012693022098323917
IDO,0.012691594906595013
MID,0.012684014412821822
OIS,0.01266592885206047
TEO,0.01266534393741748
SCI,0.012655306802143721
OWO,0.012637502000411005
UCK,0.012615181657634384
DCH,0.012612748412719527
IRT,0.012606361144818043
OPA,0.012602968639888686
RSS,0.012600933136931064
AGU,0.012592369986557649
RSP,0.012589164654314049
ULE,0.012585140441570252
EKI,0.012569441332552318
BEH,0.012560527233393095
OYE,0.01255818757482113
NWE,0.012551285582033805
DOM,0.012540897497974247
ADY,0.01253537590374439
YPR,0.012512213283881862
NKI,0.01249681833047828
FES,0.01249047785574823
GIT,0.012490267286476755
NFE,0.012487132143990312
SSP,0.012484675502489741
LOU,0.012453324077625304
YMO,0.012445673394094955
URG,0.01243025504410566
PRA,0.012418346181974307
DME,0.01241076568820112
SOW,0.012408964151100701
EDN,0.012408823771586384
SAV,0.012377753105750582
ICL,0.012346939802357706
OPI,0.012344693730128607
LYP,0.012341043862756331
KOF,0.012335732837797951
NLA,0.01233252750555435
LDT,0.012329743311853701
RAV,0.012326701755710138
TFI,0.012326491186438665
DOT,0.012307235796391324
RFA,0.012286927559986598
EAU,0.012271088071454345
NHO,0.012267742359696425
DBA,0.012263016249381038
NIM,0.012256301429279474
CEW,0.0122559738770794
SKE,0.012254944427307731
ENF,0.012244720119348212
RHO,0.01224394803201946
NNA,0.012239994009032825
TPA,0.012238917766089718
WIS,0.01222665795517258
DFI,0.012212596607155023
